"","ptype","o","c","e","a","n","po","pc","pe","pa","pn","j1","j2","j3","j4","j5","warm","tender","gentle","compassionate","sympathetic","helpful","affectionate","sensitive to needs of others","eager to soothe hurt","understanding","friendly","cheerful","sincere","happy","likeable","loyal","yielding","love children","Self-sufficient","Self-reliant","independent","individualistic","reliable","conscientious","willing to take a stand","truthful","shy","Soft-spoken","have leadership abilities","act as a leader","dominant","solemn","strong personality","assertive","forceful","moody","jealous","unpedictable","secretive","aggressive","unsystematic","conceited","masculine","feminine","athletic","competitive","Appreciation","Fairness","Persistence","Creativity","Love","Self-Regulation","Gratitude","Leadership","Judgment","Social Intelligence","Forgiveness","Spirituality","Teamwork","Bravery","Curiosity","Kindness","Hope","Integrity","Perspective","Prudence","Humor","Humility","Love of Learning","Zest"
"16",247,3.53874236492399,3.84704942729278,3.64773717294574,3.58817560354775,3.04005221850259,0.00162759465498863,0.00223806985449628,0.00382003028858097,0.00208455932733642,0.00174100337266403,0.568565229134437,0.45983451781425,0.655877531775754,0.613569439853645,0.310818704452239,1.2310882870062,-1.22754810377663,-0.56852986001862,-0.661623842457454,-0.343207876697462,1.35959049712022,-1.25038037274018,-0.763515951136805,-1.13604913849399,-0.406132237495136,1.24723641433533,-0.738862245334347,-0.565750989550242,-0.560764595797082,-0.41888124122643,0.134042511097902,1.0906187986524,-0.028359425919504,0.851685393679163,-0.452664218053201,0.40851595855897,-0.617628438657428,-1.24080083892169,-0.77204274626386,-0.59149513106668,0.622528002879339,-0.75267741574948,-0.509420947834035,-0.540589293399759,-0.0786117444680096,0.747589285321617,0.264517978213188,0.19996752331186,0.0610557918397628,-0.44478905886756,-0.234639762356192,0.549897118152212,-1.03914981964021,-0.247303712257988,-0.620862318665081,0.830423112201456,1.16156483247029,-0.960015701111027,0.49437460891494,-0.410518988931432,0.257358322213865,-0.100202863391285,0.702057801061255,0.105771049036273,0.118769330861833,0.22655683777378,-0.478301830180234,0.0692762329680273,0.0586710947951607,0.439625537779039,0.858358744195666,0.00924104714689826,0.113492182710058,0.0986677766098914,0.094994479277282,0.436270824716198,0.447699169153876,0.551154993031046,0.447433078784792,0.448942643806556,0.240432907290567,-0.283173148400849,-0.0698132398371124,0.277350321415549,-0.0819312177313107
"17",251,3.32848701740222,3.77158713413973,3.44204139100967,3.51675976267742,2.28542133112878,0.00152818336707896,0.00230118401185832,0.00374202144480329,0.00216399562155015,0.00111855716521468,0.52366148345797,0.62432806697309,0.619840501914471,0.619874133693389,0.262167684462281,0.488401622859859,-1.10744907652801,-0.807761956711083,-1.07796208612641,-0.305022515752636,0.835876633812483,-1.38304282503611,-1.21661849897626,-1.70863150821289,-0.342933168910843,0.535938477399366,-1.39464358943202,0.621744482764585,-0.354481523150891,-0.372380003863984,-0.480043476733051,0.558825307335205,-0.198227651490081,0.799261296850273,-0.385690292953662,-0.698710467641391,-1.73286411839611,-1.63372513735899,-0.757678598773001,-0.445539655094792,-0.141751918009113,-0.135151187595701,-0.0420369534738558,-1.45093619404189,-0.22721453976301,0.842655556413377,0.982830212049173,-0.905574971896705,0.376084231990153,-0.688245978637524,-1.52983356685585,0.409400498615519,-1.26273256471066,0.805775431962266,-0.305339456531517,0.608854362330549,1.52870805074903,-0.513963225298472,1.43509973965834,0.357789735269837,0.0696090451290324,-0.10084441254002,0.899980598278743,0.357562313419341,0.399433466505042,0.56639148848605,-0.900336894169797,0.326985944875756,0.24045397213487,0.763754151977449,0.648326201901393,0.0941180250939306,-0.920920051686285,0.362752040699809,0.210478492887381,0.783642965211912,0.691961607000388,0.95155721567446,0.785603957641808,0.982263911401682,0.550693751388351,-0.431204216720053,-0.0545265736880323,0.463564014551742,-0.025639680355761
"18",252,2.37868039719055,4.14029857773894,4.93993980716917,2.80233947466677,3.94630934797144,0.00139153438814213,0.00287752651200428,0.00451920675157727,0.00197299216532231,0.00188249192337835,0.431590848720879,1.12877914566356,0.635841182444464,0.906960178554464,0.347652919617444,1.16548803312454,-0.21717255231008,1.22354661388141,0.93264878950071,0.846713135470486,1.72977829310037,-0.216497680302262,0.392474151684019,-0.160201240032572,0.768335080800692,1.78074023968889,0.666474532818987,-0.310766324995348,0.714594478467793,0.809577268026177,1.84590473444147,2.12188778046793,-0.70022146778378,0.990328131625285,0.735934700857869,1.79994627783666,0.447197561908835,-0.413107798502755,0.260127284091315,0.527867016470425,2.44654228145901,0.796122125530427,0.616350434295164,0.899726776594183,1.13927012797255,1.79002889732973,1.21307099598072,1.4958517222786,0.921720341586536,0.511136529372623,0.634593430957937,0.169640659780919,-0.100228726551142,-0.0519635177333424,0.153682165729166,2.17284156406209,-0.0120444616695904,0.478282627261736,0.265122591514386,0.185288123664387,1.47037444227832,-1.37278165503739,-0.797151125072533,-1.92749594523429,-1.58294176705022,-1.79715321776167,0.750703235143041,-1.98837278221903,-1.76554731675362,-2.05333458924907,-0.821961868486082,-1.97622574679829,2.54272840174737,-1.68851431513964,-2.45809155602452,-2.41533328274605,-2.56649104897786,-1.38604136065282,-1.75431535759789,-2.00930540086208,-2.03945620428152,-1.8999894383772,-1.30808002242914,-1.69896043604297,-2.41163161042958
"19",253,2.49618702815088,3.44010218574181,3.46003327665846,3.50812695296929,3.58685831585764,0.00116678336065081,0.00192102455787271,0.00362431346163725,0.00170406924465103,0.00191282662855587,0.457583502190688,0.941331669034604,0.618851423826968,0.59668352262868,0.304313423071861,0.185112384144607,-0.413083267554567,-0.204080509492145,-0.359794777217586,-0.637290141835101,0.435628843230869,-0.353250568576279,-0.679754874593517,-0.512846012022642,-0.643413810886361,0.335360423055784,-0.478474110882239,-0.167294858033667,-0.545686959002332,-0.621839899699824,-0.245545505317175,0.0697776415992485,0.732428599861699,-0.571255531541883,-0.638105977192013,0.267156849270044,-0.413643740878603,-0.0295413603225097,-0.706277056691611,-0.646169907753671,0.306311574293741,-0.0485941807938851,-0.503306443845312,-0.273461777270271,-0.616469425902974,-0.250733795151491,-0.264795888170662,0.00889913587596675,-0.613552546688495,-0.802829921923046,-0.0340075657151048,0.946699832735545,-0.716122067594634,-0.426376474905446,-0.742526296880399,-0.0675687137200434,0.299626114986463,-0.00272263824530416,-0.374608799612233,-0.551704510047478,-0.51084925528616,0.140425378862145,0.438306755334147,0.092874185876863,0.0117532557651688,0.139092485232451,0.774302312633068,0.0306700948075703,0.130367826327552,-0.0608525191187971,0.301525757818227,-0.0969247127149342,0.411792132106784,0.251659323357143,-0.329879333275002,-0.325837005407041,-0.579383893314059,0.343359664022849,0.0847813214433137,0.0297199772937554,0.0110709392061001,-0.1616609006186,0.347892668168484,0.00618836423141053,-0.380060707393626
"20",254,2.86878965519031,4.07826338474466,4.17925943543236,3.4472064175005,3.70507062013362,0.00141869915323783,0.00249102869331564,0.00418271398579927,0.00199317603489368,0.00189094702925509,0.503370541455131,0.844102508353018,0.702749284328783,0.729053917461884,0.275193212975575,1.33590425675324,-0.983149264212928,0.00937663246197162,-0.153495717062062,-0.24394822225597,1.63125893039488,-0.903394803646599,-0.504119312959814,-0.772825455344513,-0.312619717809619,1.58814888970463,-0.260753556118639,-0.812850530512111,-0.408637733753708,-0.292577633011778,0.683151105006533,1.42803044622673,0.149274740629806,0.526016528563891,-0.346834735825429,1.19084992949177,-0.09998580320232,-0.738834400876606,-0.687631921680534,-0.513260874344731,1.43624170844554,-0.370248991185835,-0.460129179357932,0.0797072466612621,0.0546333259097953,0.821477991196407,0.196887387149168,0.854711403598125,-0.0595347755731922,-0.401411251509096,0.389580135646655,0.832343262812338,-0.883190812972016,-0.633578405948016,-0.728176054373072,1.14633640360006,0.69713822084033,-0.524342129063319,-0.0652154758628916,-0.635741090906313,0.403732638467429,-0.476437424561665,0.244372186160619,-0.613167833208813,-0.567138321095539,-0.509732936408503,0.42035110710537,-0.687511776613157,-0.556063525277149,-0.561482991941578,0.416667053680795,-0.739135123922776,1.33932309154417,-0.465631506777109,-0.956007693571272,-0.811228768068791,-0.953156459950712,-0.104360067093189,-0.402219419956518,-0.543632749508442,-0.629157178500972,-0.84172551181845,-0.330239894401579,-0.487303873652585,-1.05213159730687
"21",255,3.27209321155237,4.06335967905995,3.63255402039101,3.88739294527413,3.02639953263154,0.001473770523661,0.00233763520714333,0.00398729453375797,0.00214363948805339,0.00151522220058967,0.551601948313363,0.669417327163825,0.736438808459615,0.62834051671253,0.18185161899338,1.27207412683385,-1.61963857277537,-0.998452856823365,-1.17513514485963,-0.928408893481148,1.50965368796653,-1.63425849873754,-1.41036300257311,-1.65424762050195,-0.989420495298956,1.29187448717066,-1.3157162234595,-0.591321887900999,-1.08007105474717,-0.997845543581686,-0.35133909848048,0.904603075172588,0.524114487746113,0.442201727905856,-1.03333862361109,0.247677487777984,-1.14256483554593,-1.41108912684818,-1.37199269904634,-1.15703746271048,0.452381451625129,-0.95015491106335,-0.954039551041704,-1.02289052291309,-0.676150837080159,0.423123020726258,0.0105601900105819,-0.113727667477399,-0.439708952489718,-1.12416818792163,-0.514381121736445,1.19086313738972,-1.64629661473587,-0.444069455380816,-1.1743136018891,0.539539778189851,1.55727277509058,-1.1308005716514,0.374068283146799,-0.775017710444436,-0.280518893815535,0.133963560910842,1.17694374895968,0.451792224989285,0.348408380631063,0.606026895482956,-0.210857357354504,0.376389805962178,0.389296195677086,0.753547481461234,1.26648414374014,0.200579630827089,-0.0699222606338955,0.517026234584936,0.223294026040936,0.630300593869066,0.483695397552931,1.06458555678966,0.81179699592738,0.846325923974555,0.572077819303467,-0.203250590918736,0.307163525205588,0.536293836104165,-0.0257451885625395
"22",307,4.02852864310849,3.71072877361328,2.73481107870607,3.87559675859546,3.38978279142706,0.0016333798170136,0.00164560916989163,0.0031875252321941,0.00179414833014743,0.00229718757270362,0.616541520649166,0.00987513975692944,0.687655222498441,0.350580342595004,0.455035066028283,1.34217464460207,-1.42416454130223,-1.3520928517914,-1.10347792254362,-1.01881109019772,0.899014435493907,-1.2557192076019,-0.778028591501094,-0.75031700823779,-1.06184271114574,0.897936415118913,-0.762477750072521,-1.50418077577058,-1.32575255634249,-1.08787377419808,-0.563257134716453,0.302238394938777,0.536005344889325,0.35943047933516,-1.0957264304922,0.200128529508985,-0.0421114044194351,-0.893919932829726,-1.10668665534529,-1.1904131055751,-0.250751234606177,-1.93759745613933,-1.42446974622101,-0.498612764008718,-0.733834263159578,-0.395373057300738,-1.14106205449079,0.107435513852675,-0.848334906982823,-0.659672894779822,0.394964166719076,0.633458914314931,-0.945582553426626,-1.15291471871486,-1.08809047253967,-0.330287785743511,1.10678274908767,-1.87967595898651,-0.391423538787898,-1.26359519853468,-0.522641694988278,0.322121310099845,0.785081362561625,0.750436658814974,0.372177299669448,0.718518785956144,-0.754106609478975,0.708208121967628,0.637193411077898,1.1104445138819,1.64445143569669,0.715778450831479,-0.41200447443324,0.635898514654495,1.08596085957535,1.26021950653324,1.37123142009217,0.912542328760331,0.915222634562265,1.00629508440743,0.902279607270323,0.564140415144295,0.42480271567437,0.736173612241479,0.875260065903454
"23",371,3.50300945280169,4.10558134956213,2.94712474072108,3.73876393023041,3.27910954089962,0.00142851217438223,0.0020025012312275,0.00344330919678512,0.00182369219170783,0.00187197597519927,0.538254549700624,0.35148462349705,0.74382112607255,0.421878603956291,0.40738948676642,1.11219801237178,-1.40283313865307,-1.3355322536327,-1.23649242779003,-0.970581638527033,0.884620026314303,-1.36734283803812,-1.02677470993984,-1.09567388950871,-1.00956999499598,0.786732174084955,-1.04325355108585,-0.948054184168971,-1.17704392382852,-1.03182022104973,-0.660536891228529,0.279664799747875,0.442004279394204,0.310165577738603,-1.04083337126055,-0.0960265276051013,-0.565777005501975,-1.11672985289506,-1.14183663778009,-1.12059506686481,-0.261581671468047,-1.44908997162928,-1.15200951033966,-0.873859795318183,-0.745123716722174,-0.163431884160259,-0.664710369121959,-0.299392034328566,-0.679296213320533,-0.822494774825001,-0.180082904625217,0.70367585210443,-1.12282747042783,-0.670106425530374,-0.980972939879532,-0.209385960907635,1.30389037835384,-1.54584953740789,0.0454519274865816,-0.906363883647223,-0.504429003269061,-0.179341650699538,0.524641698898525,0.294532722766748,-0.124712064817995,0.320713409595635,-0.725145753251313,0.213930615388217,0.172961941758155,0.586915864230798,1.34317428443952,0.0735043451914599,-0.313911062419186,0.294574219156589,0.321358759779123,0.60084779185832,0.527928195901871,0.717465837724207,0.474873893794484,0.676435132203733,0.415251340071952,-0.150034653834709,0.0596135841453177,0.174056735472428,0.0747733328914216
"24",375,3.44268641945797,4.32571663721016,2.77724884156944,3.78733442201624,2.94052279863505,0.00135515818449364,0.00211293552390846,0.00343944865497278,0.00187229051200842,0.00151987636675209,0.514817141173602,0.409596047412939,0.783200267341428,0.398521861998286,0.381173928642682,0.950482645344969,-1.60408055872572,-1.74006082826584,-1.69463069421851,-1.14885360279281,0.760639965424922,-1.6869506633692,-1.43412356397945,-1.56355346199523,-1.18150801976411,0.557146829488745,-1.55902461777989,-0.563197371057581,-1.31183336627091,-1.21648019686602,-1.11516907553915,0.0285771319770122,0.440142586771117,0.322910145861649,-1.21561599400087,-0.686299562394271,-1.19586696047833,-1.51296480839563,-1.34845711979956,-1.26897000868353,-0.730456850013144,-1.44425698387821,-1.15754202097756,-1.49342017346036,-0.973883155907705,-0.185122619070312,-0.480145365370814,-0.928500195147681,-0.678587202812613,-1.09312205741772,-0.842082021628348,0.748131638872041,-1.42269062475977,-0.290738870015858,-1.00592946086582,-0.411410785457677,1.72892140002685,-1.64725952529985,0.49925091294802,-0.71024040216725,-0.714446993583341,-0.29832010268376,0.632132001865016,0.403964768017541,-0.119827288591,0.470344745587501,-1.09930852077196,0.304914236704494,0.220195140377888,0.777033447986232,1.48760849237422,0.0433314464975363,-0.859179624648448,0.41764985150182,0.359571935819196,0.799841732387378,0.649460564609766,0.991219685566911,0.643812274847519,1.00212776423295,0.571010931248161,-0.32241053643913,0.0182387646136098,0.197546909427112,0.0331823925609175
"25",380,2.12941055691868,4.07437959859965,2.83472506014302,3.28905131037663,3.13463793543873,0.000850417449669582,0.0021058263072779,0.00337204040063367,0.0015384997469702,0.00129088307020103,0.341023417666972,1.06790807151653,0.711883613997585,0.460481760257717,0.416275855748001,-0.4879679875618,-0.419149223713385,-0.987148035768186,-1.14108762422394,-0.800202277275625,-0.351379129038467,-0.631515860858362,-1.12863429959289,-1.01273457777542,-0.772436539453861,-0.597308933315834,-1.22634085237898,0.731446584694565,-0.585625539709295,-0.778354337078067,-1.2304972579191,-0.859400611525615,0.502798600978132,-0.680923577404756,-0.757632334023421,-1.20842383700854,-1.35679497857106,-0.544870996505069,-0.758736343960903,-0.670371393151867,-1.00515112115159,0.104554048900754,-0.312688093892247,-1.39087701992488,-0.949751753763048,-0.509903336581011,-0.0152573778683166,-1.47135036034299,-0.562209258200109,-1.02917354510355,-1.31439975526175,0.58695729736708,-0.813406279174089,0.499083251459618,-0.419097389248627,-0.846179823534271,0.83883536660285,-0.0854122008204057,0.495169260003152,0.0713242965212109,-0.933001765702482,-0.733178323897736,-0.196856013883332,-0.286607828186053,-0.781791983826646,-0.230283492849424,-0.195576481143371,-0.406302979986639,-0.395165796463332,-0.389660493009379,0.210807267304257,-0.810688245333346,-0.560607111869627,-0.0664029959184801,-0.869321891175011,-0.636888105210746,-1.09619444356075,0.260487957086103,-0.338964649602039,0.0719867673597961,-0.325146283852255,-1.00351450843752,-0.26133754368926,-0.749219382637217,-1.05527268069203
"26",387,3.41717851054298,1.85659337448171,3.30508810443226,3.58831790627763,4.06626224639159,0.00165074784054366,0.00090251180120433,0.003028280670224,0.00155825471661093,0.00317322784671037,0.630578188130149,0.303933419733274,0.347973940714641,0.529906663525257,0.413847467058381,0.257347717525335,0.317424318514774,0.727421245002722,0.833881770733412,-0.233136166211168,0.213289795960659,0.74388119594607,0.52107019961712,0.998440952573581,-0.234765901410859,0.419441794470728,0.920922304794298,-1.15579717829548,-0.264290107781321,-0.196915582250677,0.594462073624318,0.202157159146147,0.866629055856046,-0.726440952797129,-0.217495220674276,1.44499516642554,1.33058799875568,1.2939241402709,-0.0430803800379662,-0.238377964356453,0.887786201319474,-0.350116179004496,-0.578683524539793,1.37050124968369,-0.161437270111432,-0.670402938655188,-1.08887459840016,1.51460466946381,-0.724485930457897,-0.00754961579179901,1.74323927586837,0.614523274904041,0.282946825306826,-1.46144196438212,-0.609207115969969,-0.0402762190723652,-1.03526796055764,0.175194634299104,-1.7153974309161,-1.09392243603747,-0.228943730483456,1.58487728821186,0.895232812368838,1.00979650459349,1.34783379732628,0.907944415795016,1.53401479680998,1.08361498175572,1.1841246437792,0.783687702117032,0.244416660258696,1.42475795432276,0.752498215009887,0.925879860026995,1.23316235916949,0.76178747357862,0.972572326627364,0.384650853436515,0.856200016958862,0.304663650658149,0.894825108415973,1.69439547643279,1.32009910570458,1.30446362037511,1.4396455458815
"27",413,2.54676720179256,2.60469403924408,2.95469443787459,3.24436155653097,3.12963479068902,0.0011870814571976,0.00141433963913285,0.00304725054190724,0.00153296028140363,0.00192638370003305,0.448289718403747,0.814850225725176,0.435742714229246,0.511782689125201,0.416216686299662,-0.915522211402421,0.427657079228878,0.0743242371929834,-0.0796612879668914,-0.232114563921503,-0.68343988828293,0.36741381968787,-0.297476270533949,-0.044854596766217,-0.190814734213954,-0.792114945871149,-0.274571975028845,0.798862747458635,0.0243272261222592,-0.179895896698557,-0.549122215731454,-0.782936054878912,0.463556766948303,-0.841221791443564,-0.162911544415112,-0.580766168656118,-0.549888798543233,0.45550220002816,-0.0696360017935307,-0.0537988744248507,-0.512234841438447,0.653144847858022,0.159987002876301,-0.344461561038566,-0.456748587471725,-0.521281911182491,0.0565786555877334,-0.611188739817873,-0.271752878779051,-0.441632643269085,-0.550178363113989,0.304031429215976,-0.0785565830587016,0.364778904382724,-0.0389989446252521,-0.567521012717416,-0.240993551443338,0.747673022067321,-0.0432248375034674,0.220937287307461,-0.582209567157095,0.498077789332835,0.331834099340093,0.468638836910527,0.517979187047309,0.48974032966417,0.59084976758257,0.473446393481633,0.488724660218035,0.269185842062638,-0.268374318467311,0.374356204066218,-0.509324046812392,0.539015435092584,0.209632980859387,0.15376062874765,-0.00991442603437733,0.390375396226709,0.363885972963634,0.364374286479765,0.396492058298661,0.331182774643879,0.542648696236368,0.372320480685118,0.252079906248619
"28",429,2.55434583286406,3.15464845785169,3.41327117662057,3.42937434500326,4.22678491080906,0.00119307582602686,0.00162155478408008,0.00342797541102624,0.00148639440204334,0.00254443894992109,0.475311729463755,0.80027336169715,0.578549612866191,0.547868113034844,0.409814869551102,0.298186468789799,-0.052984642688217,0.189993157248548,0.206208752906366,-0.530052199645572,0.330961891405191,0.209206438115352,-0.0460757867162213,0.344006291438125,-0.532327800501513,0.415536874164325,0.295369971942431,-0.862402960206475,-0.491485864472343,-0.494494032543249,0.1746143628295,0.0777780746216542,0.863261649932259,-0.821803938087871,-0.513626555708532,0.955073684117621,0.661968068662353,0.721541574779486,-0.424145909462848,-0.530945104872178,0.649102488740554,-0.255328305268333,-0.667110094955785,0.622096365142113,-0.464106444192167,-0.59225033964768,-0.902819855820951,0.784309370477217,-0.860201293919993,-0.440555547596278,1.03790011921149,0.836466831472647,-0.159420873717925,-1.131843166824,-0.746444864355312,-0.19682732731741,-0.408228889521887,0.00341238081463453,-1.26205072643924,-0.979127517445656,-0.453008969749644,0.244132040864631,0.0844967197270826,-0.0699738575374131,-0.158639613090312,-0.134196199032123,1.25110609896459,-0.117147083129518,0.0373447676762864,-0.386084353414109,0.165040845608854,-0.0800000035254765,1.10255658740629,0.0682598127350862,-0.355278548256167,-0.650135670597566,-0.809681920747552,-0.117566590316284,-0.259957501752125,-0.47356514851837,-0.237614594735218,0.13255875789038,0.406444410580984,-0.150528898618111,-0.293201529201515
"29",439,3.23048131250925,3.68640182131302,3.35664158794936,3.51445743635971,3.79376681821744,0.00143165738024589,0.00189624765822215,0.003518527310107,0.00171541086168393,0.00229598123341604,0.530560031391854,0.475163661943319,0.655341748327561,0.511957539180925,0.431707456650543,1.00178145710499,-0.775222996098414,-0.403842274593144,-0.319447784985826,-0.515472021954527,0.879326057023933,-0.609727836171585,-0.317298814061538,-0.286580719391429,-0.552703249341015,0.919923531508495,-0.153672715158908,-1.10622984092349,-0.68620251820878,-0.546134950481651,0.122605428614733,0.573269750328732,0.390927215175531,0.115140809603467,-0.569683683057673,0.738591276720353,0.296689715592288,-0.306446662543361,-0.633265403547942,-0.663036726465344,0.534162782923838,-0.917435070235222,-0.813748865168972,0.118631812084431,-0.29256198684186,-0.048810593636921,-0.643748006373208,0.577195541749982,-0.526135111574669,-0.358783141893617,0.657089731484179,0.593474533329425,-0.526641259498133,-0.951473702785247,-0.742367934215918,0.170314703179763,0.428365971866003,-0.87595782079913,-0.546824384814244,-0.910303221288826,-0.121578452810939,-0.110760347464188,0.18638303101908,-0.0917016291037175,-0.272421896623243,-0.10798587022598,0.130308765791801,-0.144772914022713,-0.0869789735472534,-0.0405353004534491,0.709421305751257,-0.134332740173503,0.66620373297058,-0.0527874227758542,-0.123813243625844,-0.123099612965862,-0.156535542628401,0.0938683452314969,-0.0457945829626207,-0.0987603246742531,-0.0934131447584196,-0.117618912446089,0.0237790224578256,-0.10231731558937,-0.204901613302501
"30",444,2.44571314811756,3.68440691194618,3.3088282034284,3.18365097742663,3.61455291061812,0.00111058954651562,0.00199690301061607,0.0034784435655033,0.00156528730542739,0.00189152204389206,0.411118602737201,0.887024388989161,0.627468312094285,0.541161303489038,0.449948966193096,0.0208042766597991,-0.156785564520777,-0.15922120387778,-0.236295324577457,-0.294227248314818,0.128567986104723,-0.175827150640705,-0.333081608332038,-0.260197248327412,-0.292830825887008,0.0745568748433855,-0.256262509680909,0.0182138786013514,-0.219295998071955,-0.279881134847045,-0.170058108968062,-0.0603783961933087,0.274797998225754,-0.341000617190467,-0.285032601908367,0.00177381999150073,-0.231198073473502,-0.0516874799895514,-0.312094063602931,-0.281162787416624,0.0808300422959424,0.0966085394404302,-0.179944890995571,-0.226084563304918,-0.299149217248286,-0.11871171785289,-0.0875558368166139,-0.177885077102468,-0.298386827469624,-0.3847571502336,-0.133023415088063,0.394766062485459,-0.29336989905036,-0.0896111513704659,-0.276992178155509,-0.116537748833047,0.177187519014553,0.0375505251311725,-0.102345693016848,-0.169741637605487,-0.259036216078418,-0.537856413206922,-0.315852196466519,-0.517943221786986,-0.720386574085625,-0.505587468198692,0.309125314889524,-0.589638020909687,-0.513099788988857,-0.672440052494361,-0.0473966003336326,-0.740390438107566,0.467621434170303,-0.356742534098958,-0.895189070898466,-0.888416144925302,-1.13697261824578,-0.240045461564028,-0.586990270188428,-0.493563851424393,-0.599403153797456,-0.723307082524043,-0.283834203170821,-0.718518226439275,-0.942569570865104
"31",445,3.0782246958238,4.63592147263506,3.3334498763573,3.2529616346868,2.86971011440944,0.00132022564480231,0.00258451985337382,0.00375385409145557,0.00192148125725122,0.0012399966208602,0.443361139732179,0.64587290647915,0.7656519412115,0.534211039112726,0.435844460826147,0.821833911450924,-1.17987554527448,-1.02925313193221,-1.11797282626773,-0.288991970886579,0.863990308760557,-1.42741954505923,-0.942952875442607,-1.42845109557067,-0.332386344731949,0.669546723913416,-1.14308721945635,0.0846573729632735,-0.43274884545682,-0.362234889717138,-0.382131016439199,0.570576210858857,-0.406322083720319,0.911879582264812,-0.372935532315272,-0.564702226107035,-1.17374488031344,-1.66247829919124,-0.672680335958489,-0.459997682664712,-0.155875618421843,-0.522553481575654,-0.229086612381914,-1.2518330296349,-0.123345166187229,0.759200592883453,0.586200903050726,-0.802893031758581,0.254203650683115,-0.436705186556099,-1.11623485122712,0.137938712057358,-0.979093257477185,0.503247175528146,-0.232745898477372,0.433763984354557,1.52071196397783,-0.98114033018217,1.21278127813367,0.159824035703376,0.160080409688453,-1.26211105590613,-0.232048125463926,-0.723471803540968,-1.07306677565956,-0.59993481068851,-1.25235948293058,-0.825069157489224,-0.872969965398379,-0.393375729958923,0.569693934838201,-1.11508457772663,-0.20397279547839,-0.634771261193446,-0.939666001233071,-0.434634374891119,-0.624123539624218,0.0451906770544814,-0.43989371825317,-0.0482285741739765,-0.583828907189225,-1.44485182754587,-0.967255255273055,-0.88772682754038,-1.21694403043884
"32",446,2.90415996437521,3.42031466094673,3.19629238796354,3.39967171327743,3.23786603284683,0.00130548861872568,0.00185359987391449,0.00340296379666666,0.00172156764256739,0.0018465353654058,0.480965614984473,0.679800475607437,0.588167378575243,0.527628154949175,0.39441617942889,0.145411357657772,-0.42100768199783,-0.39005488906043,-0.473387240886802,-0.413767894133966,0.251294759899642,-0.451216021227565,-0.565161245841316,-0.556057549951983,-0.419626060398821,0.150464802714808,-0.537915703868269,0.0153549757587994,-0.386002609410567,-0.419625795506111,-0.342002035979727,-0.00486477369125401,0.309611602073026,-0.139842729891163,-0.423913948498788,-0.152724895218443,-0.526615378721118,-0.344726992769234,-0.490746005234814,-0.428488368098476,-0.0810252538229397,-0.162100693898544,-0.305152428543739,-0.483114858603889,-0.39803202115029,-0.0730732207506258,-0.0457518075014253,-0.294686760144086,-0.277120430704732,-0.515909554495795,-0.345441155846951,0.464884588522348,-0.553014707721245,-0.0489986031485559,-0.401124447049541,-0.0834517903806234,0.469707507569203,-0.211195094070952,0.0989212792779149,-0.207762988748643,-0.312373816621238,-0.00680891154723367,0.306532470806958,0.125053703047498,0.0209818207592479,0.170636000981016,0.0455980533227811,0.0858911345301096,0.0996156532764316,0.145226007671577,0.329158902457421,-0.0306526606713822,-0.117193550174689,0.189956306748111,-0.0650642545300667,0.0505858092445297,-0.0841677003939677,0.349327152330702,0.183598974139052,0.246866628842292,0.132438181251133,-0.155318496832991,0.123551136917138,0.0571498656661483,-0.148249000064322
"33",467,3.75284068945424,2.82231842030827,3.61612775112695,3.36176745079601,3.57613020983136,0.00180114560181985,0.00160709730623536,0.00340565452443998,0.00183535310043226,0.00261205666827442,0.621256822043458,0.205366363063985,0.460425398531547,0.584088784716342,0.45127589038498,0.93788638017271,-0.28902717716683,0.417178753727527,0.484894856881908,0.207684747186769,0.905412828055,-0.0914886230406914,0.374428672088673,0.247288696020878,0.16196620753353,1.03835957619149,0.539810565106026,-0.965009290940315,-0.0153562154062059,0.17044844658639,0.883346633283438,1.03739123124227,-0.0970903561539245,0.577825426514607,0.137545593038488,1.20628480071537,0.787191247331671,0.000337401915651175,0.0266514490891843,0.0164376194701708,1.08055690592494,-0.480896309103373,-0.217211139834591,0.818518580632191,0.43844087354593,0.479020347303772,-0.139761657431091,1.23379351604065,0.138430675623391,0.341228606860171,1.02661191141616,0.0912577415376393,0.0247300149004039,-0.745981095089857,-0.210950727211234,0.833045307712733,-0.134538679762327,-0.381999424109714,-0.452821014110617,-0.502051536474966,0.576763698204167,0.452403876069505,0.420109717232174,0.177628754455456,0.458194984007884,0.174063210723261,0.24603030947273,0.222124026683754,0.253779349434327,0.299559927243716,0.287669312277202,0.459832542747923,0.725479772473046,0.0755892174927482,0.461637044022285,0.380424337859657,0.628944287463411,0.018019183652682,0.302739394002174,-0.00831465121590961,0.213226197957668,0.518567163808551,0.220197785742295,0.513555053737255,0.517381052768597
